WARNING: grid.env NOT FOUND
NO Enviroment
Date: Mon 06 May 2024 01:09:38 PM UTC
Directory: /home/ferrazzi/llm/LS-LLaMA-E3C
This job will be executed on th following nodes: vgpu10-0

/home/ferrazzi/.conda/envs/gpu_venv_lates/bin/python
Python 3.8.18
{'loss': 2.4974, 'grad_norm': 21.75, 'learning_rate': 5e-05, 'epoch': 0.06}
{'loss': 0.7694, 'grad_norm': 11.8125, 'learning_rate': 0.0002, 'epoch': 0.42}
{'loss': 0.7041, 'grad_norm': 6.8125, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9161, 'grad_norm': 18.25, 'learning_rate': 0.0002, 'epoch': 0.54}
{'loss': 0.7653, 'grad_norm': 6.03125, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.683, 'grad_norm': 7.5625, 'learning_rate': 0.0002, 'epoch': 0.66}
{'loss': 0.6926, 'grad_norm': 15.375, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7308, 'grad_norm': 9.0, 'learning_rate': 0.0002, 'epoch': 0.78}
{'loss': 0.6974, 'grad_norm': 9.6875, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.7273, 'grad_norm': 12.1875, 'learning_rate': 0.0002, 'epoch': 0.9}
{'loss': 0.62, 'grad_norm': 3.796875, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.5851342082023621, 'eval_runtime': 28.3161, 'eval_samples_per_second': 24.05, 'eval_steps_per_second': 12.043, 'epoch': 1.0}
{'loss': 0.5592, 'grad_norm': 7.84375, 'learning_rate': 0.0002, 'epoch': 1.01}
{'loss': 0.5932, 'grad_norm': 4.375, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.4194, 'grad_norm': 7.21875, 'learning_rate': 0.0002, 'epoch': 1.13}
{'loss': 0.5505, 'grad_norm': 7.5625, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.5045, 'grad_norm': 5.09375, 'learning_rate': 0.0002, 'epoch': 1.25}
{'loss': 0.5606, 'grad_norm': 7.28125, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.512, 'grad_norm': 5.75, 'learning_rate': 0.0002, 'epoch': 1.37}
{'loss': 0.5655, 'grad_norm': 4.3125, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.4584, 'grad_norm': 6.125, 'learning_rate': 0.0002, 'epoch': 1.49}
{'loss': 0.4798, 'grad_norm': 4.4375, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.4947, 'grad_norm': 3.5, 'learning_rate': 0.0002, 'epoch': 1.61}
{'loss': 0.4726, 'grad_norm': 7.0, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.4123, 'grad_norm': 2.578125, 'learning_rate': 0.0002, 'epoch': 1.73}
{'loss': 0.5606, 'grad_norm': 3.625, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.4694, 'grad_norm': 2.6875, 'learning_rate': 0.0002, 'epoch': 1.85}
{'loss': 0.5579, 'grad_norm': 4.0, 'learning_rate': 0.0002, 'epoch': 1.91}
{'loss': 0.5109, 'grad_norm': 3.15625, 'learning_rate': 0.0002, 'epoch': 1.97}
{'eval_loss': 0.5473619103431702, 'eval_runtime': 28.1427, 'eval_samples_per_second': 24.198, 'eval_steps_per_second': 12.117, 'epoch': 2.0}
{'loss': 0.449, 'grad_norm': 4.78125, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.3797, 'grad_norm': 4.5625, 'learning_rate': 0.0002, 'epoch': 2.09}
{'loss': 0.2796, 'grad_norm': 4.0625, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4061, 'grad_norm': 6.0, 'learning_rate': 0.0002, 'epoch': 2.21}
{'loss': 0.3926, 'grad_norm': 3.578125, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.398, 'grad_norm': 5.6875, 'learning_rate': 0.0002, 'epoch': 2.33}
{'loss': 0.3147, 'grad_norm': 6.625, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.3617, 'grad_norm': 2.890625, 'learning_rate': 0.0002, 'epoch': 2.45}
{'loss': 0.3021, 'grad_norm': 13.25, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.4198, 'grad_norm': 6.1875, 'learning_rate': 0.0002, 'epoch': 2.57}
{'loss': 0.3745, 'grad_norm': 7.40625, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.3791, 'grad_norm': 6.34375, 'learning_rate': 0.0002, 'epoch': 2.69}
{'loss': 0.3009, 'grad_norm': 4.03125, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.4341, 'grad_norm': 21.625, 'learning_rate': 0.0002, 'epoch': 2.81}
{'loss': 0.4524, 'grad_norm': 5.71875, 'learning_rate': 0.0002, 'epoch': 2.87}
{'loss': 0.4144, 'grad_norm': 8.5, 'learning_rate': 0.0002, 'epoch': 2.93}
{'loss': 0.3208, 'grad_norm': 4.59375, 'learning_rate': 0.0002, 'epoch': 2.99}
{'eval_loss': 0.6224493384361267, 'eval_runtime': 28.0922, 'eval_samples_per_second': 24.242, 'eval_steps_per_second': 12.139, 'epoch': 2.99}
{'train_runtime': 360.59, 'train_samples_per_second': 5.566, 'train_steps_per_second': 1.389, 'train_loss': 0.5765307618234448, 'epoch': 2.99}
{'loss': 1.492, 'grad_norm': 10.125, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.4581, 'grad_norm': 11.25, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.4125, 'grad_norm': 13.875, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.179, 'grad_norm': 12.4375, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.2243, 'grad_norm': 10.3125, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 1.1016, 'grad_norm': 8.4375, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.0144, 'grad_norm': 10.6875, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 1.0007, 'grad_norm': 8.8125, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.798265278339386, 'eval_runtime': 28.2927, 'eval_samples_per_second': 24.07, 'eval_steps_per_second': 12.053, 'epoch': 0.99}
{'loss': 0.8323, 'grad_norm': 11.0, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.763, 'grad_norm': 8.25, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.7506, 'grad_norm': 6.15625, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.7179, 'grad_norm': 10.0625, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.6467, 'grad_norm': 8.0, 'learning_rate': 5e-05, 'epoch': 1.55}
{'loss': 0.6716, 'grad_norm': 4.59375, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.6485, 'grad_norm': 7.625, 'learning_rate': 5e-05, 'epoch': 1.79}
{'loss': 0.692, 'grad_norm': 13.6875, 'learning_rate': 5e-05, 'epoch': 1.91}
{'eval_loss': 0.7280205488204956, 'eval_runtime': 28.1604, 'eval_samples_per_second': 24.183, 'eval_steps_per_second': 12.109, 'epoch': 1.99}
{'loss': 0.7025, 'grad_norm': 10.5625, 'learning_rate': 5e-05, 'epoch': 2.03}
{'loss': 0.5512, 'grad_norm': 6.9375, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.5687, 'grad_norm': 3.578125, 'learning_rate': 5e-05, 'epoch': 2.27}
{'loss': 0.5476, 'grad_norm': 6.875, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.5255, 'grad_norm': 11.0, 'learning_rate': 5e-05, 'epoch': 2.51}
{'loss': 0.5072, 'grad_norm': 4.71875, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.5297, 'grad_norm': 6.125, 'learning_rate': 5e-05, 'epoch': 2.75}
{'loss': 0.589, 'grad_norm': 9.6875, 'learning_rate': 5e-05, 'epoch': 2.87}
{'eval_loss': 0.5470820069313049, 'eval_runtime': 28.0898, 'eval_samples_per_second': 24.244, 'eval_steps_per_second': 12.14, 'epoch': 2.97}
{'train_runtime': 355.2178, 'train_samples_per_second': 5.65, 'train_steps_per_second': 0.701, 'train_loss': 0.8274449555270643, 'epoch': 2.97}
{'loss': 1.3711, 'grad_norm': 9.0625, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.1964, 'grad_norm': 11.1875, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 1.0012, 'grad_norm': 6.59375, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.8264, 'grad_norm': 9.5, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9007, 'grad_norm': 14.4375, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.7291, 'grad_norm': 7.40625, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7255, 'grad_norm': 8.1875, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.6846, 'grad_norm': 6.3125, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.6150208711624146, 'eval_runtime': 28.3077, 'eval_samples_per_second': 24.057, 'eval_steps_per_second': 12.046, 'epoch': 0.99}
{'loss': 0.6417, 'grad_norm': 6.90625, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.4949, 'grad_norm': 4.59375, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.6036, 'grad_norm': 5.53125, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.5598, 'grad_norm': 6.875, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.4663, 'grad_norm': 3.328125, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.5355, 'grad_norm': 4.03125, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.5115, 'grad_norm': 4.1875, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.5624, 'grad_norm': 5.75, 'learning_rate': 0.0002, 'epoch': 1.91}
{'eval_loss': 0.5739420056343079, 'eval_runtime': 28.1511, 'eval_samples_per_second': 24.191, 'eval_steps_per_second': 12.113, 'epoch': 1.99}
{'loss': 0.5408, 'grad_norm': 5.59375, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.3553, 'grad_norm': 2.1875, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.3677, 'grad_norm': 2.265625, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.3843, 'grad_norm': 3.15625, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.3267, 'grad_norm': 4.6875, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.3551, 'grad_norm': 3.796875, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.3642, 'grad_norm': 2.890625, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.4629, 'grad_norm': 4.46875, 'learning_rate': 0.0002, 'epoch': 2.87}
{'eval_loss': 0.55955570936203, 'eval_runtime': 28.1196, 'eval_samples_per_second': 24.218, 'eval_steps_per_second': 12.127, 'epoch': 2.97}
{'train_runtime': 354.9678, 'train_samples_per_second': 5.654, 'train_steps_per_second': 0.701, 'train_loss': 0.6140290618421562, 'epoch': 2.97}
{'loss': 1.5119, 'grad_norm': 10.25, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.3943, 'grad_norm': 11.5, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.2924, 'grad_norm': 7.78125, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.2242, 'grad_norm': 7.15625, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 1.0293958187103271, 'eval_runtime': 28.2726, 'eval_samples_per_second': 24.087, 'eval_steps_per_second': 12.061, 'epoch': 0.98}
{'loss': 1.0327, 'grad_norm': 7.40625, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.9551, 'grad_norm': 6.46875, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.8287, 'grad_norm': 7.1875, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.8009, 'grad_norm': 5.65625, 'learning_rate': 5e-05, 'epoch': 1.91}
{'eval_loss': 0.7060248851776123, 'eval_runtime': 28.1978, 'eval_samples_per_second': 24.151, 'eval_steps_per_second': 12.093, 'epoch': 1.98}
{'loss': 0.7378, 'grad_norm': 4.9375, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.6965, 'grad_norm': 5.65625, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.6218, 'grad_norm': 4.84375, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.6355, 'grad_norm': 3.5, 'learning_rate': 5e-05, 'epoch': 2.87}
{'eval_loss': 0.6013428568840027, 'eval_runtime': 28.112, 'eval_samples_per_second': 24.225, 'eval_steps_per_second': 12.13, 'epoch': 2.94}
{'train_runtime': 350.089, 'train_samples_per_second': 5.733, 'train_steps_per_second': 0.351, 'train_loss': 0.9688681276833139, 'epoch': 2.94}
{'loss': 1.3598, 'grad_norm': 8.1875, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 1.0647, 'grad_norm': 8.25, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9179, 'grad_norm': 11.8125, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.8179, 'grad_norm': 11.3125, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.6650760173797607, 'eval_runtime': 28.3193, 'eval_samples_per_second': 24.047, 'eval_steps_per_second': 12.041, 'epoch': 0.98}
{'loss': 0.6659, 'grad_norm': 9.375, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.6215, 'grad_norm': 6.90625, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.5759, 'grad_norm': 5.15625, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.5744, 'grad_norm': 3.921875, 'learning_rate': 0.0002, 'epoch': 1.91}
{'eval_loss': 0.6036587357521057, 'eval_runtime': 28.1318, 'eval_samples_per_second': 24.207, 'eval_steps_per_second': 12.122, 'epoch': 1.98}
{'loss': 0.5185, 'grad_norm': 3.09375, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.444, 'grad_norm': 5.28125, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.4103, 'grad_norm': 3.640625, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.4647, 'grad_norm': 2.9375, 'learning_rate': 0.0002, 'epoch': 2.87}
{'eval_loss': 0.5580534934997559, 'eval_runtime': 28.1141, 'eval_samples_per_second': 24.223, 'eval_steps_per_second': 12.129, 'epoch': 2.94}
{'train_runtime': 350.5159, 'train_samples_per_second': 5.726, 'train_steps_per_second': 0.351, 'train_loss': 0.6956298496665024, 'epoch': 2.94}
{'loss': 1.5249, 'grad_norm': 16.875, 'learning_rate': 5e-05, 'epoch': 0.06}
{'loss': 1.5016, 'grad_norm': 14.25, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.3961, 'grad_norm': 13.9375, 'learning_rate': 5e-05, 'epoch': 0.18}
{'loss': 1.4497, 'grad_norm': 17.625, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.3498, 'grad_norm': 17.0, 'learning_rate': 5e-05, 'epoch': 0.3}
{'loss': 1.3152, 'grad_norm': 20.25, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.1574, 'grad_norm': 15.0, 'learning_rate': 5e-05, 'epoch': 0.42}
{'loss': 1.0679, 'grad_norm': 11.9375, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.2584, 'grad_norm': 8.75, 'learning_rate': 5e-05, 'epoch': 0.54}
{'loss': 1.2394, 'grad_norm': 12.75, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 0.983, 'grad_norm': 14.375, 'learning_rate': 5e-05, 'epoch': 0.66}
{'loss': 1.0515, 'grad_norm': 12.1875, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 0.9787, 'grad_norm': 9.5, 'learning_rate': 5e-05, 'epoch': 0.78}
{'loss': 0.9437, 'grad_norm': 13.875, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 1.015, 'grad_norm': 15.0, 'learning_rate': 5e-05, 'epoch': 0.9}
{'loss': 0.9457, 'grad_norm': 11.25, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.7388917207717896, 'eval_runtime': 28.3388, 'eval_samples_per_second': 24.031, 'eval_steps_per_second': 12.033, 'epoch': 1.0}
{'loss': 0.7811, 'grad_norm': 6.96875, 'learning_rate': 5e-05, 'epoch': 1.01}
{'loss': 0.7967, 'grad_norm': 13.6875, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.7381, 'grad_norm': 11.0, 'learning_rate': 5e-05, 'epoch': 1.13}
{'loss': 0.7543, 'grad_norm': 14.0625, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.7278, 'grad_norm': 11.4375, 'learning_rate': 5e-05, 'epoch': 1.25}
{'loss': 0.7556, 'grad_norm': 8.4375, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.7335, 'grad_norm': 10.375, 'learning_rate': 5e-05, 'epoch': 1.37}
{'loss': 0.7085, 'grad_norm': 11.25, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.5995, 'grad_norm': 9.9375, 'learning_rate': 5e-05, 'epoch': 1.49}
{'loss': 0.6298, 'grad_norm': 9.75, 'learning_rate': 5e-05, 'epoch': 1.55}
{'loss': 0.6748, 'grad_norm': 8.75, 'learning_rate': 5e-05, 'epoch': 1.61}
{'loss': 0.6148, 'grad_norm': 6.125, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.584, 'grad_norm': 10.4375, 'learning_rate': 5e-05, 'epoch': 1.73}
{'loss': 0.6686, 'grad_norm': 7.34375, 'learning_rate': 5e-05, 'epoch': 1.79}
{'loss': 0.6325, 'grad_norm': 6.1875, 'learning_rate': 5e-05, 'epoch': 1.85}
{'loss': 0.6956, 'grad_norm': 8.8125, 'learning_rate': 5e-05, 'epoch': 1.91}
{'loss': 0.6411, 'grad_norm': 9.125, 'learning_rate': 5e-05, 'epoch': 1.97}
{'eval_loss': 0.636617124080658, 'eval_runtime': 28.2113, 'eval_samples_per_second': 24.139, 'eval_steps_per_second': 12.087, 'epoch': 2.0}
{'loss': 0.6173, 'grad_norm': 12.625, 'learning_rate': 5e-05, 'epoch': 2.03}
{'loss': 0.5433, 'grad_norm': 6.78125, 'learning_rate': 5e-05, 'epoch': 2.09}
{'loss': 0.4947, 'grad_norm': 7.4375, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.641, 'grad_norm': 7.6875, 'learning_rate': 5e-05, 'epoch': 2.21}
{'loss': 0.5685, 'grad_norm': 4.6875, 'learning_rate': 5e-05, 'epoch': 2.27}
{'loss': 0.5556, 'grad_norm': 6.46875, 'learning_rate': 5e-05, 'epoch': 2.33}
{'loss': 0.4937, 'grad_norm': 9.3125, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.5195, 'grad_norm': 4.8125, 'learning_rate': 5e-05, 'epoch': 2.45}
{'loss': 0.4884, 'grad_norm': 4.65625, 'learning_rate': 5e-05, 'epoch': 2.51}
{'loss': 0.496, 'grad_norm': 8.9375, 'learning_rate': 5e-05, 'epoch': 2.57}
{'loss': 0.4428, 'grad_norm': 6.53125, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.5374, 'grad_norm': 9.1875, 'learning_rate': 5e-05, 'epoch': 2.69}
{'loss': 0.4376, 'grad_norm': 7.09375, 'learning_rate': 5e-05, 'epoch': 2.75}
{'loss': 0.5928, 'grad_norm': 10.75, 'learning_rate': 5e-05, 'epoch': 2.81}
{'loss': 0.5565, 'grad_norm': 9.0625, 'learning_rate': 5e-05, 'epoch': 2.87}
{'loss': 0.5459, 'grad_norm': 6.75, 'learning_rate': 5e-05, 'epoch': 2.93}
{'loss': 0.4851, 'grad_norm': 5.25, 'learning_rate': 5e-05, 'epoch': 2.99}
{'eval_loss': 0.5637158155441284, 'eval_runtime': 28.1989, 'eval_samples_per_second': 24.15, 'eval_steps_per_second': 12.093, 'epoch': 2.99}
{'train_runtime': 364.1506, 'train_samples_per_second': 5.511, 'train_steps_per_second': 1.376, 'train_loss': 0.7979071962381313, 'epoch': 2.99}
{'loss': 1.3806, 'grad_norm': 12.5, 'learning_rate': 0.0002, 'epoch': 0.06}
{'loss': 1.2917, 'grad_norm': 10.4375, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.142, 'grad_norm': 13.0, 'learning_rate': 0.0002, 'epoch': 0.18}
{'loss': 1.0857, 'grad_norm': 16.875, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 0.9415, 'grad_norm': 12.75, 'learning_rate': 0.0002, 'epoch': 0.3}
{'loss': 0.9178, 'grad_norm': 17.25, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.7977, 'grad_norm': 8.0625, 'learning_rate': 0.0002, 'epoch': 0.42}
{'loss': 0.7463, 'grad_norm': 8.8125, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9149, 'grad_norm': 14.6875, 'learning_rate': 0.0002, 'epoch': 0.54}
{'loss': 0.8306, 'grad_norm': 9.0625, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.7329, 'grad_norm': 13.0625, 'learning_rate': 0.0002, 'epoch': 0.66}
{'loss': 0.7467, 'grad_norm': 12.75, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7945, 'grad_norm': 9.0, 'learning_rate': 0.0002, 'epoch': 0.78}
{'loss': 0.6856, 'grad_norm': 14.25, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.7639, 'grad_norm': 13.125, 'learning_rate': 0.0002, 'epoch': 0.9}
{'loss': 0.671, 'grad_norm': 6.03125, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.5934358835220337, 'eval_runtime': 28.3391, 'eval_samples_per_second': 24.03, 'eval_steps_per_second': 12.033, 'epoch': 1.0}
{'loss': 0.6089, 'grad_norm': 6.8125, 'learning_rate': 0.0002, 'epoch': 1.01}
{'loss': 0.6179, 'grad_norm': 7.15625, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.4573, 'grad_norm': 7.875, 'learning_rate': 0.0002, 'epoch': 1.13}
{'loss': 0.53, 'grad_norm': 8.8125, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.51, 'grad_norm': 5.90625, 'learning_rate': 0.0002, 'epoch': 1.25}
{'loss': 0.5706, 'grad_norm': 9.125, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.5173, 'grad_norm': 6.96875, 'learning_rate': 0.0002, 'epoch': 1.37}
{'loss': 0.5684, 'grad_norm': 5.28125, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.4781, 'grad_norm': 7.96875, 'learning_rate': 0.0002, 'epoch': 1.49}
{'loss': 0.5085, 'grad_norm': 5.25, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.5223, 'grad_norm': 4.59375, 'learning_rate': 0.0002, 'epoch': 1.61}
{'loss': 0.4956, 'grad_norm': 6.1875, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.4462, 'grad_norm': 4.9375, 'learning_rate': 0.0002, 'epoch': 1.73}
{'loss': 0.5616, 'grad_norm': 4.375, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.5028, 'grad_norm': 4.59375, 'learning_rate': 0.0002, 'epoch': 1.85}
{'loss': 0.5552, 'grad_norm': 4.4375, 'learning_rate': 0.0002, 'epoch': 1.91}
{'loss': 0.533, 'grad_norm': 3.9375, 'learning_rate': 0.0002, 'epoch': 1.97}
{'eval_loss': 0.5502616763114929, 'eval_runtime': 28.2065, 'eval_samples_per_second': 24.143, 'eval_steps_per_second': 12.089, 'epoch': 2.0}
{'loss': 0.4668, 'grad_norm': 5.96875, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.3783, 'grad_norm': 5.34375, 'learning_rate': 0.0002, 'epoch': 2.09}
{'loss': 0.3146, 'grad_norm': 6.65625, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4514, 'grad_norm': 5.96875, 'learning_rate': 0.0002, 'epoch': 2.21}
{'loss': 0.4123, 'grad_norm': 3.96875, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.4598, 'grad_norm': 7.4375, 'learning_rate': 0.0002, 'epoch': 2.33}
{'loss': 0.3525, 'grad_norm': 8.5, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.3713, 'grad_norm': 2.71875, 'learning_rate': 0.0002, 'epoch': 2.45}
{'loss': 0.3107, 'grad_norm': 3.140625, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.3902, 'grad_norm': 4.78125, 'learning_rate': 0.0002, 'epoch': 2.57}
{'loss': 0.3483, 'grad_norm': 6.03125, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.3736, 'grad_norm': 7.03125, 'learning_rate': 0.0002, 'epoch': 2.69}
{'loss': 0.3298, 'grad_norm': 4.21875, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.4585, 'grad_norm': 6.28125, 'learning_rate': 0.0002, 'epoch': 2.81}
{'loss': 0.4499, 'grad_norm': 4.625, 'learning_rate': 0.0002, 'epoch': 2.87}
{'loss': 0.3813, 'grad_norm': 4.6875, 'learning_rate': 0.0002, 'epoch': 2.93}
{'loss': 0.3096, 'grad_norm': 4.1875, 'learning_rate': 0.0002, 'epoch': 2.99}
{'eval_loss': 0.6324225664138794, 'eval_runtime': 28.1776, 'eval_samples_per_second': 24.168, 'eval_steps_per_second': 12.102, 'epoch': 2.99}
{'train_runtime': 363.5373, 'train_samples_per_second': 5.521, 'train_steps_per_second': 1.378, 'train_loss': 0.5993210768509292, 'epoch': 2.99}
{'loss': 1.5046, 'grad_norm': 10.4375, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.4852, 'grad_norm': 11.875, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.4727, 'grad_norm': 15.375, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.238, 'grad_norm': 13.0, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.292, 'grad_norm': 10.875, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 1.2144, 'grad_norm': 9.4375, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.1633, 'grad_norm': 11.3125, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 1.153, 'grad_norm': 9.625, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.9458234310150146, 'eval_runtime': 28.3281, 'eval_samples_per_second': 24.04, 'eval_steps_per_second': 12.038, 'epoch': 0.99}
{'loss': 0.9754, 'grad_norm': 7.46875, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.947, 'grad_norm': 8.375, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.9031, 'grad_norm': 9.5625, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.8791, 'grad_norm': 10.375, 'learning_rate': 5e-05, 'epoch': 1.43}
